Origin	Bearing	OperatingCondition	TestNumber	TestIdx	Hour	Minute	Second	Mili/centisecond	Mean	Standard Deviation	RMS	Peak	Peak-to-Peak	Skewness	Kurtosis	Crest Factor	Form Factor	Impulse Factor	Margin Factor	Total Energy	Max Power Frequency	Spectral Centroid	Spectral Bandwidth	Spectral Flatness	Spectral Roll-off	BPFO_max	BPFO_rms	BPFI_max	BPFI_rms	BSF_max	BSF_rms	Timestamp	Duration	Actual_RUL	RUL	Alive
Full_Test_Set	Bearing3_3	3	3	00214	9	3	3	212540.0	-0.03477265625	0.2455410318354538	0.24799099971067498	0.873	1.6800000000000002	-0.021885434704163893	0.09042043993552173	3.520289046854554	1.2627536205621175	4.445257739340754	0.9356791254096903	80.31856266953125	1210.0	5145.564495022538	3744.312867402332	-4.573152579448379	10330.0	3.9170910336944336	3.6130228424221085	4.874694644328605	3.85751600294856	18.86489167180432	15.532130750157952	2000-01-01 09:03:03	2130.0	820	-1310.0	False
Full_Test_Set	Bearing2_7	2	7	00137	9	3	5	150040.0	-0.009929687500000001	0.3371938584570489	0.33734003153346626	2.353	3.572	-0.2717345817558321	1.6113765215518376	6.9751579416881855	1.2772588633005493	8.90908230394245	1.844486107937301	145.81681140625003	30.0	3422.197060485816	2601.3057726745983	-5.953201353333083	5520.0	4.4145455699199365	3.9297839551563527	5.135325321052296	4.502899636988319	21.706260542121452	16.706487644295052	2000-01-01 09:03:05	1360.0	580	-780.0	False
Full_Test_Set	Bearing2_4	2	4	00358	9	3	6	462540.0	-0.01294921875	0.37178202272469363	0.37200746590290357	2.43	3.949	-0.4581317081546855	2.9703857832216234	6.532126967135241	1.3325578416771842	8.704437012887068	1.7425425170763575	177.3578955078125	1180.0	3265.5172389087274	2578.6694515303343	-7.3100639841370905	5190.0	6.010256500771022	5.057755597840345	8.830471890282595	6.506853965644762	26.815794343458727	24.864597415751586	2000-01-01 09:03:06	3570.0	1390	-2180.0	False
Full_Test_Set	Bearing2_5	2	5	00153	9	3	6	150040.0	-0.05352539062499999	0.6469685030096645	0.6491788746779465	2.339	4.670999999999999	-0.0016435411739587642	0.09640964388785767	3.6030131158540284	1.2503548676743423	4.5050449877025835	0.9507738902953667	543.1146706378906	4120.0	3687.38016000883	2506.632467982708	-8.264481934939798	4390.0	10.072508726853648	8.587637598812098	13.639452250994983	10.074776363151473	11.687815480066135	8.644877515524229	2000-01-01 09:03:06	1520.0	3090	1570.0	True
Full_Test_Set	Bearing2_3	2	3	00140	9	3	7	571910.0	0.007575781250000002	0.517952723657963	0.5180081238805527	1.774	3.542	0.017636954791138828	-0.056913797011062695	3.424656715246933	1.2559033360680287	4.3010377935664	0.902194413344742	343.5399353507812	4050.0	3717.7022628840004	1693.4406450890028	-9.821030041622977	4290.0	3.7653582677254342	3.2378521265203943	2.884792259493114	2.8198950018925726	26.673558404041795	19.012081838485408	2000-01-01 09:03:07	1390.0	7530	6140.0	True
Full_Test_Set	Bearing2_6	2	6	00067	9	3	11	618790.0	-0.008761328125	0.3061206328620485	0.306245984029791	1.206	2.2169999999999996	0.051063102926390665	0.07283421113325872	3.9380108242747855	1.253491064947781	4.936261381896091	1.037262001781574	120.17703045820312	3910.0	3832.2046070141973	2205.079120528561	-6.7423965280951235	5720.0	12.817154671189694	9.08027933665124	7.641062594641429	6.42397172172544	10.847332460574911	10.141905540954372	2000-01-01 09:03:11	660.0	1290	630.0	True
Full_Test_Set	Bearing3_3	3	3	00215	9	3	13	212540.0	0.006155859375	0.27434252997800074	0.27441158568722096	1.696	3.391	-0.01702556889322415	2.2676899243800572	6.180497065211853	1.310067675367495	8.096869422837717	1.6426289139033297	96.43848412539063	1640.0	4424.50334784781	3748.218063456801	-5.204117796756089	9440.0	13.278885948520562	9.831047942585618	9.087133763877002	6.566726843781172	12.636555040535393	9.838208739171309	2000-01-01 09:03:13	2140.0	820	-1320.0	False
Full_Test_Set	Bearing2_7	2	7	00138	9	3	15	150040.0	-0.00030976562500000004	0.4252391677025796	0.42523928052700516	5.657	10.389	-0.26787849742899444	28.902871778815165	13.303098417881806	1.4700233452963891	19.555865239061717	3.6147165080742005	231.46110243320314	3610.0	4891.941960946381	3559.2667976756225	-4.04244941223004	10170.0	2.0123594822573145	1.4298330798696381	11.801485751659568	10.063307091756887	16.266709228471523	13.025205471583012	2000-01-01 09:03:15	1370.0	580	-790.0	False
Full_Test_Set	Bearing2_4	2	4	00359	9	3	16	462540.0	-0.0024410156250000005	0.34861053500230527	0.34861908104961065	1.859	3.0620000000000003	-0.31193635179185636	1.344712335403973	5.3324677306904285	1.2893145885183686	6.875228437982609	1.4123750578815442	155.5728034785156	3540.0	3458.008590011945	2620.617946686633	-6.660186540072981	5710.0	3.9673143799259076	3.295541278323374	6.423488463287313	4.900941312520299	19.486261636945464	18.48049133116682	2000-01-01 09:03:16	3580.0	1390	-2190.0	False
Full_Test_Set	Bearing2_5	2	5	00154	9	3	16	150040.0	0.03618359375	0.7101160830804952	0.711037343538474	2.475	4.787	0.04911657926424768	-0.19763297274991576	3.4808298361421834	1.2372271511872948	4.306577181937932	0.9149551606955064	648.8110437140625	3990.0	3695.1379801575854	2176.354476136144	-9.00749917295222	4290.0	5.018220392646105	4.740512119460349	13.220283295007563	10.061298783317207	2.8990004608807625	2.8813192771267793	2000-01-01 09:03:16	1530.0	3090	1560.0	True
Full_Test_Set	Bearing2_3	2	3	00141	9	3	17	571910.0	-0.00975859375	0.5545823198908548	0.5546681707899778	1.799	3.472	-0.014795111481072501	-0.24978979510338206	3.2433806278045507	1.235923917721454	4.008571692178069	0.851583426941725	393.9225772265625	4190.0	3785.9039122735458	1620.9629636407878	-10.464753138383072	4250.0	4.291189463605422	4.161031537838858	4.302645515912515	3.4578510135059917	9.526045907771731	7.950323752569993	2000-01-01 09:03:17	1400.0	7530	6130.0	True
Full_Test_Set	Bearing2_6	2	6	00068	9	3	21	618790.0	-0.016246484375000002	0.29673960825078255	0.29718402271887867	1.227	2.144	-0.013544918742030156	0.06143396557850567	4.128754933641507	1.251447287693677	5.166919163257552	1.088063930335232	113.38960925039063	3790.0	3774.18181310717	2298.167745428169	-6.4449803983120795	5880.0	8.105809815705584	6.300393300883804	4.711845818855553	4.32715307723481	16.089627608332762	13.583063728086627	2000-01-01 09:03:21	670.0	1290	620.0	True
Full_Test_Set	Bearing3_3	3	3	00216	9	3	23	212540.0	-0.04701367187500001	0.24072545348114902	0.24527337665730253	1.057	2.021	0.0719163609075613	0.6318983457001215	4.309477100227013	1.2810596221142376	5.520697105526777	1.1569137451588531	79.84555301757811	0.0	4856.513931040148	3975.3544107668417	-4.396328244202875	10930.0	2.120940055295728	1.6474011993325288	6.207942681660814	5.889514115885826	19.73872421219323	14.375677017044415	2000-01-01 09:03:23	2150.0	820	-1330.0	False
Full_Test_Set	Bearing2_7	2	7	00139	9	3	25	150040.0	-0.0064062500000000005	0.34735215014583903	0.347411220673714	1.371	2.447	-0.2689842851848909	0.2518971854124401	3.9463319501923424	1.269006031209185	5.007919045947588	1.0419335650175487	154.54885944999998	3620.0	3418.124694568944	2525.820490758552	-6.242111254749226	5480.0	5.30603169496576	4.0429237982324	7.095706900782411	6.1548202685897175	18.891248755060086	14.12315495606865	2000-01-01 09:03:25	1380.0	580	-800.0	False
Full_Test_Set	Bearing2_4	2	4	00360	9	3	26	462540.0	-0.011271874999999999	0.3573306650834551	0.3575084046214858	2.119	3.372	-0.33432761829106383	1.4244961231866884	5.927133383741018	1.2847774796254183	7.615047490166463	1.5693310626508346	163.78464216328123	3550.0	3410.7139460417447	2559.172439235142	-6.968659865986655	5250.0	6.497019909845238	5.0516823724382505	7.964395076982604	7.112691321512522	22.038256704249896	16.16780326330115	2000-01-01 09:03:26	3590.0	1390	-2200.0	False
Full_Test_Set	Bearing2_5	2	5	00155	9	3	26	150040.0	-0.018749609374999997	0.7284525385887607	0.7286937963425549	2.701	4.9990000000000006	0.21408160330990614	0.01154775726471513	3.70663235169121	1.2453086165880882	4.615901206085233	0.9749111831186575	680.1245820675781	150.0	3238.9616524324183	2755.230619429431	-7.085433363932305	4490.0	10.209379765547673	9.876363230809918	16.067153486507852	11.639457901259545	14.823130945601667	10.636496109578012	2000-01-01 09:03:26	1540.0	3090	1550.0	True
Full_Test_Set	Bearing2_3	2	3	00142	9	3	27	571910.0	-0.003931249999999997	0.5841108440064586	0.5841240731321556	2.143	3.933	-0.10803254871809567	0.009900582228305144	3.668741109245732	1.251016575743544	4.589655939778167	0.9656406477968786	436.75756195312493	3990.0	3799.6874987767874	1502.0997470633756	-10.896647434540087	4260.0	7.251493723184891	6.157508012880745	2.9201996729385566	2.3488754740309354	12.316959265765716	9.733727625128383	2000-01-01 09:03:27	1410.0	7530	6120.0	True
Full_Test_Set	Bearing2_6	2	6	00069	9	3	31	618790.0	0.00045507812500000035	0.3389243294704958	0.3389246349900299	1.285	2.4859999999999998	-0.06290370548226194	0.361799796225025	3.791403360330537	1.2742931120152106	4.831359186940526	1.0017589706177465	147.04835121757813	4000.0	3875.7917447943473	2100.303847520684	-7.090756330541171	5710.0	10.270357319277057	7.896682108133626	9.804374482767734	9.313816563104163	11.376464641010386	9.914197756849795	2000-01-01 09:03:31	680.0	1290	610.0	True
Full_Test_Set	Bearing3_3	3	3	00217	9	3	33	212540.0	-0.044863671875000004	0.24747391546689793	0.2515076298855067	0.952	1.721	-0.054291536070410394	0.05948197879797368	3.785173437614505	1.257412899314516	4.759525906599148	1.0101420937189611	83.63892634570313	0.0	5114.983813087615	3907.4215458315857	-4.495709916135398	11090.0	4.464666503862467	3.2769073232284995	18.60131175030378	15.136311233201944	15.040084499256576	10.813408656710205	2000-01-01 09:03:33	2160.0	820	-1340.0	False
Full_Test_Set	Bearing2_7	2	7	00140	9	3	35	150040.0	0.010747265625	0.3375195188110766	0.3376905821856378	1.413	2.504	-0.12524663320492588	0.37580247517312326	4.1843038406775435	1.2722018751373876	5.323279192254544	1.1056368765754627	146.11368771289062	60.0	3496.0399856677536	2644.3137973817306	-6.017737722371477	5650.0	5.636675550332649	5.471312105523657	6.610394696927236	5.412912210402876	20.515578375236778	15.894919697487165	2000-01-01 09:03:35	1390.0	580	-810.0	False
Full_Test_Set	Bearing2_4	2	4	00361	9	3	36	462540.0	-0.028611328125000002	0.3176108973843602	0.31889699000519744	2.092	3.137	-0.41594944077774804	2.502291663187749	6.56011209126152	1.3032348659185653	8.549366801665968	1.746930296984664	131.23254249726563	3600.0	3456.2551023605283	2788.5705138070066	-6.169552548303871	5810.0	6.69102224604843	5.474034484947656	12.133332659491057	9.198383402983772	9.379090443086625	6.7584714153445695	2000-01-01 09:03:36	3600.0	1390	-2210.0	False
Full_Test_Set	Bearing2_5	2	5	00156	9	3	36	150040.0	0.078917578125	0.8594667845551156	0.8630823471086783	2.987	5.433	-0.05643392821100619	-0.35715775706444486	3.460851690463182	1.2267009455536924	4.2454300411122805	0.9101212094584511	961.4618832707032	160.0	2696.1455030485845	2591.670034084389	-7.805726420746241	4190.0	19.345053525888943	17.644763435023098	19.435882455581982	15.198212651085397	19.13899170142464	16.149756336127798	2000-01-01 09:03:36	1550.0	3090	1540.0	True
Full_Test_Set	Bearing2_3	2	3	00143	9	3	37	571910.0	0.010858203124999998	0.6118362307456312	0.6119325729425792	2.329	4.455	0.010481218160616496	0.010442294931057639	3.8059748785730063	1.2425687173517335	4.72918532314138	1.0004370649818919	479.46164367539063	3990.0	3826.6157527441856	1484.1960167179514	-11.143687413651813	4310.0	4.47836676453231	4.332261166557294	3.173969208779617	2.66090278957756	3.416995706150092	2.4440277772716104	2000-01-01 09:03:37	1420.0	7530	6110.0	True
Full_Test_Set	Bearing2_6	2	6	00070	9	3	41	618790.0	-0.046359765625	0.3388740361337381	0.34203046682185345	1.913	3.0	-0.14242473361977576	0.40929695365162155	5.593068996968583	1.2640783439668775	7.0700773953805305	1.4861726186560313	152.49200044570316	3820.0	3412.3840006482783	2181.2648953637686	-7.522643004133569	4740.0	5.330002029321006	4.188054540966137	10.079490179549802	9.122808244584059	26.792732801932672	19.844286814504468	2000-01-01 09:03:41	690.0	1290	600.0	True
Full_Test_Set	Bearing3_3	3	3	00218	9	3	43	212540.0	-0.0027972656249999994	0.22828416004378885	0.22830129745990274	0.848	1.651	-0.04611401672026806	0.25455827050795765	3.7143897535183164	1.2642388983167698	4.695876009907094	0.9798524037043989	66.73810389882813	1210.0	5458.43775839	3909.960802967192	-4.082913728797481	11420.0	2.5700298375749546	2.2721521030346703	9.990158873688163	8.99140949081238	9.147343259728277	8.12804468672275	2000-01-01 09:03:43	2170.0	820	-1350.0	False
Full_Test_Set	Bearing2_7	2	7	00141	9	3	45	150040.0	0.009142968749999996	0.377124452929582	0.3772352672736206	5.048	10.036999999999999	0.09031687921501164	29.713483572343847	13.38156964083246	1.4157410651024565	18.94483765605484	3.6113087929967542	182.3266046828125	3600.0	5257.093667470438	3494.567247910207	-3.8193259714829297	8950.0	12.38335295186637	11.805564363604871	23.58914034348434	20.363767792949893	17.766460811513955	14.801809217934778	2000-01-01 09:03:45	1400.0	580	-820.0	False
Full_Test_Set	Bearing2_5	2	5	00157	9	3	46	150040.0	0.04766757812500001	0.7940476376287647	0.795477120241761	2.538	4.895	0.02730481440122365	-0.2792698012419357	3.1905380248128976	1.2335421488018208	3.9356631309616184	0.8384497104663363	812.8750923769531	160.0	2744.0654169456616	2745.784082692257	-7.270765703076175	4320.0	17.717312846081164	12.715948610064753	16.465272119686272	12.576859308528052	21.16386704254654	17.855906152590588	2000-01-01 09:03:46	1560.0	3090	1530.0	True
Full_Test_Set	Bearing2_4	2	4	00362	9	3	46	462540.0	0.007457812499999999	0.3386386425844884	0.3387207540419541	2.137	3.441	-0.20960027522883215	1.5335803653105438	6.309031774696953	1.2900806523970947	8.139159827895046	1.6715243596449048	146.93163662890626	3540.0	3543.315542137638	2585.568042447483	-6.214389132718001	5760.0	7.126969696441598	5.6219218903930654	13.411772344965417	9.716915421426872	18.76578299808664	15.572995454664877	2000-01-01 09:03:46	3610.0	1390	-2220.0	False
Full_Test_Set	Bearing2_3	2	3	00144	9	3	47	571910.0	0.005700000000000002	0.5663795173346667	0.5664081987897509	2.456	4.4399999999999995	-0.059388690384765394	0.3001319045580413	4.336095425962681	1.2692087420186846	5.503410220859067	1.1447709708575515	410.6889926382812	3930.0	3831.6265813652503	1550.5339979291145	-10.652582937442517	4300.0	4.860481357396346	3.834612073320513	2.651558065558783	1.9094803596950705	11.15470823932647	8.72527776416719	2000-01-01 09:03:47	1430.0	7530	6100.0	True
Full_Test_Set	Bearing2_6	2	6	00071	9	3	51	618790.0	-0.02495234375	0.3027147147235031	0.3037413669040653	1.09	2.087	0.0283475651830717	0.06039026518684354	3.5885793598350055	1.2564478796425858	4.5088629275938406	0.9479165611242895	118.88826931015623	4030.0	3788.0435702797713	2301.1734976619305	-6.507228891013551	5990.0	8.38617484653829	6.996835390487185	3.5101527179065637	2.7886800730184107	23.17130688980456	19.400287639184317	2000-01-01 09:03:51	700.0	1290	590.0	True
Full_Test_Set	Bearing3_3	3	3	00219	9	3	53	212540.0	-0.081142578125	0.23766738752583044	0.2511372236012117	0.848	1.529	0.05712840024794943	-0.044095279052313696	3.3766400211008323	1.2529965804242498	4.230918399763009	0.9283674119438465	89.15722339257813	0.0	4441.176702033087	4024.096964736774	-5.186449353440007	9970.0	6.159163028192707	5.327613168030094	12.062992729425703	9.82083096456306	9.407009229009503	8.721258022200681	2000-01-01 09:03:53	2180.0	820	-1360.0	False
Full_Test_Set	Bearing2_7	2	7	00142	9	3	55	150040.0	-0.008988281250000002	0.3237784239745152	0.32390315995872904	1.201	2.362	-0.11023650895597965	0.3267108166020609	3.707898373554085	1.2814882366762996	4.751628148500743	0.9811364142327881	134.39388862890624	30.0	3467.590756726284	2703.9274384900896	-5.822135249748099	5650.0	4.991802948783084	3.6314225854975817	6.180742453044383	4.810539335030178	17.634991918326108	16.375622727494534	2000-01-01 09:03:55	1410.0	580	-830.0	False
Full_Test_Set	Bearing2_4	2	4	00363	9	3	56	462540.0	0.00961953125	0.3332601000810482	0.333398904748501	1.839	2.998	-0.35372586880163676	1.6241166275852321	5.515914940954132	1.2917157717081535	7.124994324631101	1.4619769499992032	142.4872635703125	3620.0	3467.001597521886	2736.573738987306	-6.396580907417854	5780.0	7.939367321748745	7.580358087692677	5.983224459583288	5.129141195465309	21.284645713533802	17.95512498724325	2000-01-01 09:03:56	3620.0	1390	-2230.0	False
Full_Test_Set	Bearing2_5	2	5	00158	9	3	56	150040.0	-0.1633640625	0.7768283817201815	0.7938199742778586	2.642	4.968999999999999	0.1905862800463809	-0.020383115278199693	3.3282105333812475	1.2375052425840376	4.118677983482709	0.8889776852918159	840.7594123164063	0.0	2826.26088167021	2585.5164645927052	-8.127195931646154	4260.0	14.622356281047201	12.951913937587154	15.006788133283532	11.86600910047885	17.363125682859017	16.731432215546373	2000-01-01 09:03:56	1570.0	3090	1520.0	True
Full_Test_Set	Bearing2_3	2	3	00145	9	3	57	571910.0	0.012215234375000003	0.5842014061700287	0.58432909813039	1.858	3.68	0.026693609285602476	-0.216854643873587	3.179715002974911	1.2418115695239142	3.9486068784830115	0.8357511033864398	437.2348259550781	4060.0	3751.3862776615583	1495.8982659656301	-11.0038422815695	4230.0	2.6010812138070536	2.5897181384424575	5.714479698387289	5.046925531567684	17.817859386395398	15.62650480571983	2000-01-01 09:03:57	1440.0	7530	6090.0	True
Full_Test_Set	Bearing2_6	2	6	00072	9	4	1	618790.0	-0.0011296874999999992	0.3141785376082401	0.31418056860267474	1.43	2.517	0.07981546435132197	0.09389999275397853	4.5515227321662755	1.2479941155649665	5.680273586603691	1.1973700893109889	126.35588993125	3830.0	3741.7206871350973	2266.9076548837934	-6.539614424576772	5910.0	2.692745663032054	2.4568678228123306	7.635725638559095	5.638112630069615	9.50820564720344	8.296142654388651	2000-01-01 09:04:01	710.0	1290	580.0	True
Full_Test_Set	Bearing3_3	3	3	00220	9	4	3	212540.0	0.037346874999999995	0.26259059893013	0.26523312711414837	1.247	2.329	-0.005648491003129919	0.8368481896527777	4.701524329060633	1.2878276112529348	6.054752845941713	1.254873448663646	91.83209902500002	0.0	4472.184473814411	3759.208568775533	-5.049964582523327	9230.0	10.923979226454467	10.12536121606118	10.202778281852648	8.174197706516123	14.635826939403604	13.71313302964214	2000-01-01 09:04:03	2190.0	820	-1370.0	False
Full_Test_Set	Bearing2_7	2	7	00143	9	4	5	150040.0	-0.004471093749999998	0.3537637375098368	0.3537919906615326	1.622	3.1950000000000003	-0.05237941034720756	0.6319136865968571	4.58461480986929	1.2812058769100854	5.873835437773548	1.2127727948176323	160.2460684515625	1630.0	3419.94753945788	2607.677717944554	-5.910091258813299	5520.0	5.789562282654512	4.676078135248204	9.433723956573095	7.598765164358691	21.969138903101832	17.355708801901592	2000-01-01 09:04:05	1420.0	580	-840.0	False
Full_Test_Set	Bearing2_4	2	4	00364	9	4	6	462540.0	-0.019110937499999998	0.3598743196924742	0.3603814006108667	1.611	2.9989999999999997	-0.16176271409399967	0.9801779222235218	4.470263996058799	1.2916859909719935	5.774177379655634	1.185758758794952	166.71406808125	3580.0	3345.004055809732	2623.881391068534	-6.8157226599489595	5460.0	8.715817545483466	6.87248032951848	4.031943921344939	3.320253656299045	29.02536695353144	21.234488205944423	2000-01-01 09:04:06	3630.0	1390	-2240.0	False
Full_Test_Set	Bearing2_5	2	5	00159	9	4	6	150040.0	-0.17699296874999998	0.7126627998968457	0.7343124521235834	2.256	4.465999999999999	0.129334825740657	-0.1181508901788968	3.072261669369484	1.2399393944071155	3.809418273778192	0.826311636068937	730.2945052632813	0.0	2754.79171570122	2778.1885839090614	-8.311989402316932	4330.0	7.637563276175924	6.4752272820032015	13.876423325949746	11.255580526429531	12.250880766498376	9.000762090777602	2000-01-01 09:04:06	1580.0	3090	1510.0	True
Full_Test_Set	Bearing2_3	2	3	00146	9	4	7	571910.0	-0.0022382812500000007	0.5148971038926573	0.5149019688251347	1.857	3.6879999999999997	-0.08080980776938054	0.3995072466820697	3.6065117487065845	1.2812814478129744	4.620956594937275	0.9539925138156201	339.3651966515625	4140.0	3735.5962721456294	1716.6635427207673	-9.900113353209214	4350.0	5.622793153825198	5.323174464220192	2.006435199397424	1.63163300405541	14.495110787109521	12.908074703446461	2000-01-01 09:04:07	1450.0	7530	6080.0	True
Full_Test_Set	Bearing2_6	2	6	00073	9	4	11	618790.0	0.0004390624999999995	0.3132782262907384	0.3132785339657826	1.179	2.252	-0.03366127616473744	-0.012757820566096978	3.7634241487122595	1.249362145170914	4.701879667623169	0.9902691066620065	125.62387025625	3940.0	3839.3950882857484	2157.1195541456145	-6.850076684800008	5680.0	6.0510314471954985	5.627987735804961	5.951383098739178	4.7298127715173734	20.76849113053426	16.278049550726372	2000-01-01 09:04:11	720.0	1290	570.0	True
Full_Test_Set	Bearing3_3	3	3	00221	9	4	13	212540.0	-0.007239453125000001	0.2467426878153149	0.2468488680789827	0.922	1.738	-0.041035032159730506	0.1801675545593744	3.7350789054661306	1.26518452684136	4.725564037727311	0.9857409178306196	78.11762543320313	1210.0	5373.511085531322	3631.6430762848545	-4.429601152256986	10650.0	10.459955644355809	8.951928296476328	10.342398957569287	8.714513528247327	12.922434817176315	10.033048628540884	2000-01-01 09:04:13	2200.0	820	-1380.0	False
Full_Test_Set	Bearing2_7	2	7	00144	9	4	15	150040.0	0.0014933593750000016	0.3264135413182212	0.32641695739977267	1.198	2.378	-0.05759592200436269	0.12117316777624731	3.670152462492239	1.2550180465906684	4.606107574166941	0.9666512756818966	136.39591614257813	60.0	3458.227237120094	2688.6763273800025	-5.898666544220882	5660.0	10.283902996388798	7.380869170097034	3.899593824379601	3.716259539902677	22.16317774613423	22.065229137503245	2000-01-01 09:04:15	1430.0	580	-850.0	False
Full_Test_Set	Bearing2_4	2	4	00365	9	4	16	462540.0	0.031799609374999996	0.3427410432589339	0.3442130704819691	2.037	3.5839999999999996	-0.3265213959619409	1.9865912071564673	5.91784616763036	1.2976796310621221	7.679468431492959	1.5748264474465206	152.95360573007812	3540.0	3318.8706835969456	2599.7902115416246	-6.380078823377216	5280.0	6.23542326896218	5.100703543357466	6.930938521239709	5.382296782892345	11.394024560065354	8.227396859715855	2000-01-01 09:04:16	3640.0	1390	-2250.0	False
Full_Test_Set	Bearing2_5	2	5	00160	9	4	16	150040.0	-0.07478515625000001	0.7662197378393897	0.7698607057448769	2.469	4.702	0.31339225624758593	0.03970135994094903	3.2070736713482795	1.2413197749618219	3.9810039680040306	0.8458797716678775	765.8333338953125	1310.0	2894.929649545608	2708.6302662355083	-7.425050778391476	4340.0	13.086370482349968	9.749442105594667	9.675125019690457	6.957405196767789	32.54136027593146	26.506730279031988	2000-01-01 09:04:16	1590.0	3090	1500.0	True
Full_Test_Set	Bearing2_3	2	3	00147	9	4	17	571910.0	-0.016979687499999997	0.5620969385590019	0.562353339213879	2.261	4.271	-0.025608870008917706	0.30417376420204834	4.020603848748691	1.2651568837980163	5.086694636269205	1.0611118859288726	405.1584303601562	3990.0	3731.6274128640275	1531.78685010631	-10.62058114671416	4210.0	2.6716360026061023	1.9280370025692635	3.2083365932017296	2.6251273628513943	18.368414460217704	13.986793626397057	2000-01-01 09:04:17	1460.0	7530	6070.0	True
Full_Test_Set	Bearing2_6	2	6	00074	9	4	21	618790.0	0.0025753906250000004	0.3049218684823272	0.30493274424965416	1.238	2.2889999999999997	-0.11514031337185794	0.3608824588032413	4.0599116472267935	1.2737436796910142	5.171286800759063	1.0726374544124173	119.02811650195312	3700.0	3706.8372018356313	2251.5708063325164	-6.4359314678320025	5770.0	5.823617404541337	5.450407915509791	2.559547158921948	2.253235646533452	24.348678573642683	22.213030951457576	2000-01-01 09:04:21	730.0	1290	560.0	True
Full_Test_Set	Bearing3_3	3	3	00222	9	4	23	212540.0	-0.0010109375000000036	0.23926059577972947	0.23926273150555646	1.032	2.061	-0.056349098651601606	0.5321627711624957	4.313250097523164	1.2706095743996095	5.480456870692982	1.138963155109664	73.27901118125	1210.0	5213.018859507292	3715.142485712107	-4.63110139207199	10740.0	5.729290304257472	5.432155106520028	10.10117029777399	8.16267201358191	18.353583116266634	16.647246414336994	2000-01-01 09:04:23	2210.0	820	-1390.0	False
Full_Test_Set	Bearing2_7	2	7	00145	9	4	25	150040.0	0.002982421875000001	0.3067136504345454	0.30672815032716677	1.199	2.24	-0.18976656237172082	0.052775918785898934	3.9089988927364687	1.2515425679386472	4.8922785122847285	1.0289893245300656	120.44853758789063	60.0	3524.3323511693598	2654.5156198200284	-5.644614692463115	5660.0	7.066712680897776	5.063999991171573	7.678919308273449	5.576983505975297	29.10536529161925	21.343395672286455	2000-01-01 09:04:25	1440.0	580	-860.0	False
Full_Test_Set	Bearing2_5	2	5	00161	9	4	26	150040.0	0.052735156250000005	0.7115968998151538	0.7135482776457736	2.837	4.871	0.36936303500476125	0.19839383222075746	3.975904768995001	1.2682167400095397	5.042308984723222	1.051741935980523	655.2776595515625	3970.0	3063.533378631827	2743.1208067387424	-7.217189361278841	4370.0	11.769587707838502	10.183862832231375	5.125120961385775	4.402118228051499	12.684851701597912	11.419457914786415	2000-01-01 09:04:26	1600.0	3090	1490.0	True
Full_Test_Set	Bearing2_4	2	4	00366	9	4	26	462540.0	-0.029655468750000004	0.3654181840945628	0.36661955225239967	3.091	4.296	-0.8353519197755129	6.047203345759142	8.43108334241813	1.3429095476629271	11.322182317675171	2.25742625925429	173.1800004765625	1240.0	3149.676504063212	2534.699613691005	-6.8960518835687346	4990.0	6.982010736772038	5.314442216404344	7.76576638462103	6.793374144213983	8.288091773629123	7.035030513886231	2000-01-01 09:04:26	3650.0	1390	-2260.0	False
Full_Test_Set	Bearing2_3	2	3	00148	9	4	27	571910.0	-0.00041445312500000103	0.5412302757900117	0.5412304344760418	1.846	3.544	-0.02211208664754678	0.13755249765200883	3.410746850899264	1.2685874206611312	4.326830550110373	0.9003424054010434	374.95130140664065	3960.0	3747.685615885459	1598.7669580417505	-10.16465086551104	4260.0	4.288594820783477	4.2634354174682665	5.749985591415214	4.195859988686428	11.940729355582794	11.764067527625581	2000-01-01 09:04:27	1470.0	7530	6060.0	True
Full_Test_Set	Bearing2_6	2	6	00075	9	4	31	618790.0	-0.008469531249999999	0.3018549059198894	0.30197370280787694	1.03	1.9769999999999999	-0.011183523361662139	0.11186287324651456	3.410893036124113	1.265614754111191	4.316876551213793	0.9002212623830219	116.8187200703125	3810.0	3967.1331355424973	2170.9626090574757	-6.578639800383072	5970.0	6.851820646405841	5.85578305972809	6.249034959557905	4.567869860137468	15.498115522971018	12.105338453219842	2000-01-01 09:04:31	740.0	1290	550.0	True
Full_Test_Set	Bearing3_3	3	3	00223	9	4	33	212540.0	0.015367578124999998	0.2456518919033538	0.24613210772494717	0.985	1.823	0.0226727286493872	0.1578499279367862	4.001915918668922	1.2613290650521463	5.047732864111972	1.0567617470723265	77.84604318789063	50.0	5599.248754875618	3711.2464516794453	-4.319751247672333	11250.0	7.521066726821129	6.827129149209409	13.91457672910775	12.179821071218253	5.199415428802055	4.7716196857328415	2000-01-01 09:04:33	2220.0	820	-1400.0	False
Full_Test_Set	Bearing2_7	2	7	00146	9	4	35	150040.0	0.015641796875	0.334381639261034	0.3347472874936778	1.66	2.7800000000000002	-0.08537199754232377	0.34942460379510143	4.958964753467499	1.2723026018808175	6.309303758471965	1.3109591737319015	143.74853395507816	60.0	3519.031099543906	2608.9581596752187	-5.736777468463061	5640.0	8.082503901090682	5.7752159452338105	7.073349747350211	5.9070517017535025	21.027816867921125	20.039928746150117	2000-01-01 09:04:35	1450.0	580	-870.0	False
